fid,DN,_sum
"1","1",0.236000001430511
"2","1",276.238001674414
"3","1",2.47800001502037
"4","1",3.65800002217293
"5","1",1.41299995779991
"6","1",3.29699990153313
"7","1",1.27983953654141
"8","1",114.498999118805
"9","1",8.92199993133545
"10","1",22.0320000648499
"11","1",19.3309998512268
"12","1",26.7659997940063
"13","1",40.1489996910095
"14","1",9.07200002670288
"15","1",0.139431074058945
"16","1",4.46099996566772
"17","1",0.139431074058945
"18","1",11.1780000329018
"19","1",1.27983953654138
"20","1",71.3759994506836
"21","1",242.380998134613
"22","1",7.43499994277954
"23","1",1.27983953654141
"24","1",4.53600001335144
"25","1",2.02347199992363
"26","1",9.4040002822876
"27","1",12.3120000362396
"28","1",0.139431074058941
"29","1",4.53600001335144
"30","1",0.486000001430511
"31","1",1.03368343206557
"32","1",4.80399990081787
"33","1",2.06736686413111
"34","1",5.99400001764297
"35","1",0.324000000953674
"36","1",5.39994184860454
"37","1",0.486000001430511
"38","1",4.7020001411438
"39","1",0.139431074058939
"40","1",0.247016779034662
"41","1",0.247016779034659
"42","1",27.6790006756783
"43","1",30.1350000500679
"44","1",0.247016779034869
"45","1",15.1630004048347
"46","1",3.20088998144352
"47","1",2.548151058697
"48","1",5.39994184860461
"49","1",340.231009066105
"50","1",43.9180011749268
"51","1",0.247016779034846
"52","1",0.247016779034636
"53","1",3.20088998144357
"54","1",5.39994184860461
"55","1",12.5480003356934
"56","1",0.861000001430511
"57","1",1.43500000238419
"58","1",2.02347199992358
"59","1",4.15341432240634
"60","1",63.4770019054413
"61","1",2.02347199992358
"62","1",2.02347199992358
"63","1",4.04694399984715
"64","1",3.20088998144356
"65","1",4.57884775151316
"66","1",2.02347199992358
"67","1",53.2000017166138
"68","1",10.6400003433228
"69","1",29.7520008087158
"70","1",2.02347199992358
"71","1",99.9610016345978
"72","1",4.57884775151318
"73","1",2.53471915177103
"74","1",2.53471915177102
"75","1",23.5599994659424
"76","1",7.05331855554775
"77","1",37.3049998283386
"78","1",7.05331855554775
"79","1",508.089981079102
"80","1",14.0929999351501
"81","1",81.9499969482422
"82","1",57.3649978637695
"83","1",16.3899993896484
"84","1",8.33143725598013
"85","1",8.33143725598012
"86","1",1.47693652425331
"87","1",1.47693652425331
"88","1",33.8940002918243
"89","1",1.47693652425331
"90","1",3.24134214741614
"91","1",8.57999980449677
"92","1",8.33143725598046
"93","1",1.47693652425463
"94","1",37.6600003242493
"95","1",937.381000995636
"96","1",1.4270167842302
"97","1",11.0288259001018
"98","1",3.24134214741627
"99","1",6.48268429483255
"100","1",166.582001686096
"101","1",2.77140778479906
"102","1",11.2980000972748
"103","1",64.0700006484985
"104","1",2.77140778479898
"105","1",3.24134214741627
"106","1",333.164003372192
"107","1",25.6280002593994
"108","1",2.83251634538645
"109","1",128.140001296997
"110","1",11.0288259001021
"111","1",11.0288259001021
"112","1",38.4420003890991
"113","1",2.83251634538638
"114","1",3.24134214741627
"115","1",13.1639995574951
"116","1",444.388003826141
"117","1",25.6280002593994
"118","1",7.53200006484985
"119","1",11.0288259001021
"120","1",25.6280002593994
"121","1",1.78850481861655
"122","1",15.0640001296997
"123","1",64.0700006484985
"124","1",3.24134214741627
"125","1",18.8300001621246
"126","1",11.0288259001021
"127","1",11.2980000972748
"128","1",12.9653685896647
"129","1",103.900003433228
"130","1",18.702000617981
"131","1",76.8860025405884
"132","1",13.1639995574951
"133","1",2.83251634538638
"134","1",75.6929974555969
"135","1",572203.640729606
"136","1",12.8240003585815
"137","1",9.87299966812134
"138","1",9.87299966812134
"139","1",29.618999004364
"140","1",2.83251634538638
"141","1",19.2360005378723
"142","1",2.83251634538638
"143","1",12.8240003585815
"144","1",131.446003675461
"145","1",29.618999004364
"146","1",16.4549994468689
"147","1",2.83251634538638
"148","1",118.475996017456
"149","1",1.76526634902404
"150","1",187.586993694305
"151","1",4928.3991651535
"152","1",1.76526634902254
"153","1",51.2750029563904
"154","1",276.582999706268
"155","1",1.1012832786319
"156","1",17.1839993000031
"157","1",1.3860000371933
"158","1",31.8780008554459
"159","1",3.48599982261658
"160","1",0.713508392115726
"161","1",1401.96595287323
"162","1",1.00011666256385
"163","1",677.935987234116
"164","1",1.19291032878253
"165","1",223.146005988121
"166","1",34.8599982261658
"167","1",3.48599982261658
"168","1",2.00023332512769
"169","1",1.3860000371933
"170","1",0.596455164391265
"171","1",1.3860000371933
"172","1",214.969989061356
"173","1",12.7819993495941
"174","1",0.596455164391265
"175","1",2.7720000743866
"176","1",2.00023332512769
"177","1",13.4840002059937
"178","1",67.4200010299683
"179","1",1.21399998664856
"180","1",0.501271419302711
"181","1",3.64199995994568
"182","1",0.522436177616404
"183","1",3.64199995994568
"184","1",3615.56302517653
